id,kode,nama,categoryId,mitra,stok,modal,p1,p2,p3,p4,lokasiItem,lokasiStock,notes
12991,5VTE310400,OLI POMP ASSY YAMAHA JUP Z,,,0,110205,139500,119000,126000,129000,,,
17708,5VVF530402,RUJI YAMAHA MIO YAMAHA 87 BLK,,,0,35550,45000,38500,40500,42000,,,
3792,5YP-11650-00-IP,CONRODKIT IP JUPITER MX TK2-B,,,0,124500,166000,141500,149500,153000,,,
19944,5YP1241100,TERMOSTAT YAMAHA MX/VIXION,,BERLIAN JAYA,0,160370,203000,173000,183000,187000,,,
12718,5YPE217001,NOKEN AS YAMAHA MX TK2C,,HARPINDO,0,270180,342000,291000,308000,315000,,,
10135,5YPE224100,KARET TENSIONER YAMAHA MX,,,0,60040,76000,65000,68500,70000,,,
991,5YPF311000,AS SHOCK DPN YAMAHA MX,,,0,137855,174500,148500,157500,161000,,,
4338,5YP-W0045-00,DISCPAD DPN IP MX/VIXION/VEGA R NEW/ BYSON/ NMAX(RR) INDOPARTS,,,10,14620,21500,18300,19400,20000,,,
4339,5YP-W0045-00-IP,DISCPAD DPN IP MX/VIXION/VEGA R NEW/ BYSON/ NMAX(RR) INDOPARTS,,,10,14620,21500,18300,19400,20000,,,
11940,6000-IP,LAKER IP 6000,,,0,6665,10750,9140,9680,10000,,,
11941,6001-IP,LAKER IP 6001,,,2,6975,11250,9570,10200,10500,,,
11942,6001ZZ-IP,LAKER IP 6001ZZ,,,22,7595,12250,10500,11100,11500,,,
11943,6002-IP,LAKER IP 6002,,INDOPARTS,19,8370,13500,11500,12200,12500,,,
11944,6002ZZ-IP,LAKER IP 6002 ZZ,,,0,8990,14500,12400,13100,13500,,,
11945,6003-IP,LAKER IP 6003,,,-9,9300,15000,12800,13500,14000,,,
11946,6003ZZ-IP,LAKER IP 6003 ZZ,,34,-5,9920,16000,13600,14400,15000,,,
11947,6004-IP,LAKER IP 6004 ZZ,,15000/38,11,9300,15000,12800,13500,14000,,,
11948,6007-IP,LAKER IP 6007,,,0,22165,35750,30400,32200,33000,,,
11991,601B6205,LAKER KAWASAKI 6205 KAZE,,,0,57000,74000,64000,67000,67000,,,
11949,6200-IP,LAKER IP 6200,,,0,6975,11250,9570,10200,10500,,,
11950,6201-IP,LAKER IP 6201,,38,-1,6975,11250,9570,10200,10500,,,
11951,6201ZZ-IP,LAKER IP 6201ZZ / 6201RS,,10500,100,6975,11250,9570,10200,10500,,,
11952,6202-IP,LAKER IP 6202,,,46,7285,11750,9990,10600,11000,,,
11953,6202ZZ-IP,LAKER IP 6202 ZZ,,12000,0,8060,13000,11100,11700,12000,,,
11954,6203-IP,LAKER IP 6203RS / 6203ZZ,,13000/38,38,8680,14000,11900,12600,13000,,,
11955,6204-IP,LAKER IP 6204,,,0,13640,22000,18700,19800,20500,,,
11956,6205-IP,LAKER IP 6205,,,2,14694,23700,20200,21400,22000,,,
18498,62100-09G10-000,SHOCK BLKG SUZUKI SMASH,,,0,158000,200000,170000,180000,184000,,,
18500,62100-09GC0-000,SHOCK BLKG SUZUKI SMASH DISC05,,,0,248060,314000,267000,283000,289000,,,
18484,62100-09J10-019,SHOCK BLKG SUZUKI NEX 110/NEX FI HTM,,MATARAM,1,190390,241000,204850,217000,222000,,,
18486,62100-12B00L000,SHOCK BLKG SUZUKI RGR,,,0,367738,474500,403500,427500,437000,,,
18488,62100-12K10-019,SHOCK BLKG SUZUKI SATRIA FU FI,,,0,487035,616500,524500,555000,567500,,,
18497,62100-13H11-X1K,SHOCK BLKG SUZUKI SKYWAVE 125,,,2,276105,349500,297100,315000,322000,,,
18483,62100-13H40-019,SHOCK BLKG SUZUKI HAYATI HITAM,,,2,256355,324500,275850,292500,299000,,,
18493,62100-16H30-X1K,SHOCK BLKG SUZUKI SHOGUN NEW 125,,,2,248850,315000,267750,283500,290000,,,
18490,62100-20G21-000,SHOCK BLKG SUZUKI SHOGUN 125,,,0,282820,358000,304300,322500,329500,,,
18501,62100-20GG0-000,SHOCK BLKG SUZUKI SMASH NEW KUNING,,MATARAM,0,141050,182000,154700,164000,167500,,,
18499,62100-20GH0-000,SHOCK BLKG SUZUKI SMASH CW,,MATARAM,0,145360,184000,156400,166000,169500,,,
18489,62100-21D20-W6L,SHOCK BLKG SUZUKI SATRIA*,,,0,635950,805000,684250,724500,741000,,,
18494,62100-22J00-13L,SHOCK BLKG SUZUKI SHOOTER 115,,,2,243715,308500,262250,278000,284000,,,
18492,62100-23F10-S01,SHOCK BLKG SUZUKI SHOGUN 2000,,,0,283215,358500,304750,323000,330000,,,
18487,62100-25G40-W6L,SHOCK BLKG SUZUKI SATRIA FU 150 R*,,,1,806590,1021000,867850,919000,939500,,,
18508,62100-31CB0L0,SHOCK BLKG SUZUKI TORNADO/SHOGUN HITAM,,,0,227075,293000,249100,264000,270000,,,
18507,62100-31CB0L000,SHOCK BLKG SUZUKI TORNADO HITAM,,,0,227075,293000,249100,264000,270000,,,
18506,62100-31CB0L2,SHOCK BLKG SUZUKI TORNADO CHROM,,,0,250430,317000,269500,285500,292000,,,
18482,62100-40J00-019,SHOCK BLKG SUZUKI ADDRESS,,,1,187625,237500,202000,214000,218500,,,
18495,62100-41H10-YHG,SHOCK BLKG SUZUKI SKY DRIVE,,,1,261885,331500,281800,298500,305000,,,
18496,62100-41H30-YWL,SHOCK BLKG SUZUKI SKY DRIVE MERAH,,,0,197500,250000,212500,225000,230000,,,
18504,62100-45F21-000,SHOCK BLKG SUZUKI THUNDER 125**,,,0,318765,403500,343000,363500,371500,,,
18505,62100-45F50-000,SHOCK BLKG SUZUKI THUNDER 125***,,,0,277290,351000,298350,316000,323000,,,
18502,62100-45H10-000,SHOCK BLKG SUZUKI SMASH TITAN,,,2,275315,348500,296250,314000,321000,,,
18503,62100-46G10-000,SHOCK BLKG SUZUKI SPIN 125,,MATARAM,1,171825,217500,185000,196000,200500,,,
18485,62100-49K00-019,SHOCK BLKG SUZUKI NEX FI,,,1,198685,251500,214000,226500,231500,,,
18491,62100B20GB0N000,SHOCK BLKG SUZUKI SHOGUN 125 CW,,,0,247613,319500,271600,288000,294000,,,
11958,6300-IP,LAKER IP 6300,,,34,8060,13000,11100,11700,12000,,,
11959,6300RS-IP,LAKER IP 6300RS,,12000,-1,8060,13000,11100,11700,12000,,,
11960,6301-IP,LAKER IP 6301,,,62,8370,13500,11500,12200,12500,,,
11961,6301RS-IP,LAKER IP 6301RS,,12500,-2,8370,13500,11500,12200,12500,,,
11962,6302-IP,LAKER IP 6302,,15000,20,9920,16000,13600,14400,15000,,,
11963,63032RS-IP,LAKER IP 6303 2RS,,,0,15190,24500,20900,22100,23000,,,
11964,6304-IP,LAKER IP 6304,,,4,16244,26200,22300,23600,24500,,,
11965,6305-IP,LAKER IP 6305,,,0,24180,39000,33200,35100,36000,,,
11966,63062RS-IP,LAKER IP 63062RS,,,0,36270,58500,49800,52750,54000,,,
11967,63072RS-IP,LAKER IP 63072RS,,,0,46810,75500,64250,68000,70000,,,
11968,63/28-IP,LAKER IP 6328,,,0,34410,55500,47200,50000,52000,,,
11957,6328-IP,LAKER IP 63/28,,,0,36580,59000,50250,53250,55000,,,
20081,64000-35351-000,TROMOL BLK SUZUKI SMASH HITAM ASSY,,,0,238185,301500,256300,271500,277500,,,
20082,64110-35355-000,TROMOL BLK SUZUKI SMASH/RC SILVER SUZUKI,,,0,162740,206000,175100,185500,190000,,,
20083,64110-35356-000,TROMOL BLK SUZUKI SMASH/TORNADO HTM,,,0,162740,206000,175100,185500,190000,,,
20084,64110-46G40-000,TROMOL BLK SUZUKI SPIN NEW,,,0,669920,848000,721000,763500,780500,,,
20085,64110B46G10N000,TROMOL BLK SUZUKI SPIN OLD,,,0,287955,364500,310000,328500,335500,,,
20249,64210-46005-000,TUTUP TROMOL BLK SUZUKI SMASH,,SUZUKI,0,56090,71000,60400,64000,65500,,,
9803,64400-09J30-000,KAMPAS REM BLK SUZUKI NEX,,MATARAM,4,51350,65000,55250,58500,60000,,,
4534,64610-16H01-000,DUDUKAN GIR BLK SUZUKI SMASH/RC,,,0,116525,147500,125400,133000,136000,,,
4533,64611-01001-000,DUDUKAN GIR BLK SUZUKI SMASH,,,0,96380,122000,103700,110000,112500,,,
4568,64611-B3920,DUDUKAN GIR SUZUKI FU TK2-C,,,0,73470,93000,79050,84000,86000,,,
9864,64651-30D60-000,KARET ANGKAT SUZUKI SMASH,,MATARAM,0,19750,25000,21250,22500,23000,,,
17658,65320-12120L000,RUJI A 100 R18 SUZUKI,,,0,26386,33400,28390,30060,30728,,,
17664,65320-48700L000,RUJI BELAKANG SUZUKI TS 125 R18,,,0,32390,41000,34850,36900,37720,,,
16187,69000B46800N000,PISTON SET SPIN 125 SUZUKI,,,0,66439,89100,75690,77372,84100,,,
11969,6902ZZ-IP,LAKER IP 6902ZZ,,,3,10230,16500,14100,14900,15500,,,
11970,6905-IP,LAKER IP 6905,,,0,15965,25750,21900,23200,24000,,,
4251,69100-20840-000,DISCPAD BLK SUZUKI SATRIA F150 FI,,SUZUKI,0,71100,90000,76500,81000,83000,,,
4234,69100-20840-000-IP,DISCPAD BLK IP FU/ SUPRAX 125/ JUPITER MX/ SPIN(FR),,MATARAM,9,16100,23000,19600,20700,21500,,,
14802,69211-25G40-000,PIRINGAN CAKRAM BLK SUZUKI FU,,,0,189995,240500,204500,216500,221500,,,
14803,69211-25G50-000,PIRINGAN CAKRAM BLK SUZUKI FU NEW,,,0,91640,116000,98600,104500,107000,,,
11766,77240-K25-911,KUNCI SADEL AHM BEAT FI,,,0,60435,76500,65100,69000,70500,,,
7983,77240-KVB-900,KABEL KUNCI JOK AHM VARIO,,AHM,0,15405,19500,16600,17600,18000,,,
1104,7935CW135V,BALON LED OSRAM PUTIH,,,0,40000,58000,44000,46500,48000,,,
9777,81007-0001,KAMPAS REM BLK KAWASAKI ZX,,SINAR GEMALA,0,48500,63000,54500,57000,57000,,,
18746,88110-GN5-781,SPION AHM GRAND KN,,,0,28440,36000,30600,32500,33500,,,
18737,88110-K25-900,SPION AHM BEAT FI KN,,NIAGA JAYA,0,30415,38500,32750,35000,35500,,,
18778,88110-K56-N00,SPION AHM SONIC N KN,,,0,38710,49000,41700,44500,45500,,,
18801,88110-KCJ-660,SPION AHM TIGER REVO KN,,,0,37130,47000,40000,42500,43500,,,
18799,88110-KCJ-690,SPION AHM TIGER KN,,,0,23305,29500,25100,27000,27500,,,
18754,88110-KEH-600,SPION AHM MEGAPRO N KANAN,,NIAGA JAYA,0,46610,59000,50200,53500,54500,,,
18751,88110-KEH-930,SPION AHM MEGAPRO KN,,,0,29230,37000,31500,33500,34500,,,
18797,88110-KEV-650,SPION AHM SUPRA X KN,,,0,19355,24500,20900,22500,23000,,,
18789,88110-KPH-780FMR,SPION AHM SUPRA 125 ORANGE KN,,,0,45030,57000,48500,51500,52500,,,
18748,88110-KPH-880,SPION AHM KARISMA KN,,,0,28440,36000,30600,32500,33500,,,
18792,88110-KTM-000FMH,SPION AHM SUPRA 125 SILVER KN,,AHM,0,42660,54000,45900,49000,50000,,,
18783,88110-KTM-000FMT,SPION AHM SUPRA 125 BLACK KN,,,0,49770,63000,53600,57000,58000,,,
18785,88110-KTM-780FMT,SPION AHM SUPRA 125 BLUE KN,,,0,45820,58000,49300,52500,53500,,,
18790,88110-KTM-780FMV,SPION AHM SUPRA 125 RED KN,,,0,41080,52000,44200,47000,48000,,,
18794,88110-KTM-780FMX,SPION AHM SUPRA 125 WHITE KN,,,0,41080,52000,44200,47000,48000,,,
18808,88110-KVB-930FBM,SPION AHM VARIO BIRU/ABU KN,,,0,41080,52000,44200,47000,48000,,,
18811,88110-KVB-930FMB,SPION AHM VARIO HITAM KANAN,,,0,45820,58000,49300,52500,53500,,,
18809,88110-KVB-930JGM,SPION AHM VARIO HIJAU KN,,,0,40290,51000,43400,46000,47000,,,
18807,88110-KVB-930SBM,SPION AHM VARIO BIRU TUA KN,,,0,46610,59000,50200,53500,54500,,,
18816,88110-KVB-930SSM,SPION AHM VARIO SILVER KN,,,0,37920,48000,40800,43500,44500,,,
18782,88110-KVR-601,SPION AHM SUP X 125/REVO KANAN,,,0,46610,59000,50500,53500,54500,,,
18742,88110-KVY-700,SPION AHM BEAT N KN,,,0,26070,33000,28100,30000,30500,,,
18740,88110-KVY-960,SPION AHM BEAT LM KN,,,0,30020,38000,32300,34500,35000,,,
18744,88110-KWC-900,SPION AHM CS1 KN,,,0,30020,38000,32300,34500,35000,,,
18759,88110-KWW-A00,SPION AHM REVO AT KN,,,0,51350,65000,55300,58500,60000,,,
18758,88110-KWW-A10,SPION AHM REVO ABSOLUTE KN,,,0,25280,32000,27200,29000,29500,,,
18761,88110-KWW-A40,SPION AHM REVO FIT/SUPRA X 125 FI KN,,,0,28440,36000,30600,32500,33500,,,
18774,88110-KYT-940CSR,SPION AHM SCOOPY KN MERAH,,,0,35550,45000,38300,40500,41500,,,
18775,88110-KYT-940FMB,SPION AHM SCOOPY KR HT,,,0,40290,51000,43400,46000,47000,,,
18781,88110-KZL-A00,SPION AHM SPACY KN,,,0,39500,50000,42500,45000,46000,,,
18804,88110-KZR-600,SPION AHM VARIO 125 KN,,ASTRA OTOPART,0,33970,43000,36600,39000,40000,,,
18819,88120-GF6-FM0,SPION AHM WIN KR,,,0,24095,30500,26000,27500,28500,,,
18747,88120-GN5-781,SPION AHM GRAND KR,,,0,28440,36000,30600,32500,33500,,,
18750,88120-k25-900,SPION AHM KIRI BEAT FI,,NIAGA JAYA,0,30020,38000,32300,34500,35000,,,
18779,88120-K56-N00,SPION AHM SONIC N KR,,,0,38710,49000,41700,44500,45500,,,
18802,88120-KCJ-660,SPION AHM TIGER REVO KR,,,0,37130,47000,40000,42500,43500,,,
18800,88120-KCJ-690,SPION AHM TIGER KR,,,0,23305,29500,25100,27000,27500,,,
18753,88120-KEH-600,SPION AHM MEGAPRO KR HITAM,,,0,46610,59000,50200,53500,54500,,,
18752,88120-KEH-930,SPION AHM MEGAPRO KR CHROME,,,0,29230,37000,31500,33500,34500,,,
18798,88120-KEV-FM0,SPION AHM SUPRA X KR,,,0,20935,26500,22600,24000,24500,,,
18787,88120-KPH-780FMR,SPION AHM SUPRA 125 BROWN KR,,,0,45030,57000,48500,51500,52500,,,
18749,88120-KPH-880,SPION AHM KARISMA KR,,,0,28440,36000,30600,32500,33500,,,
18788,88120-KTM-000FMB,SPION AHM SUPRA 125 HTM KR,,,0,49770,63000,53600,57000,58000,,,
18793,88120-KTM-000FMH,SPION AHM SUPRA 125 SILVER KR,,AHM,0,42660,54000,45900,49000,50000,,,
18784,88120-KTM-000FMT,SPION AHM SUPRA 125 BLACK KR,,,0,45030,57000,48500,51500,52500,,,
18791,88120-KTM-000FMV,SPION AHM SUPRA 125 RED KR,,,0,42660,54000,45900,49000,50000,,,
18786,88120-KTM-780FMT,SPION AHM SUPRA 125 BLUE KR,,,0,45030,57000,48500,51500,52500,,,
18795,88120-KTM-780FMX,SPION AHM SUPRA 125 WHITE KR,,,0,41080,52000,44200,47000,48000,,,
18776,88120-KTY-940CSR,SPION AHM SCOOPY KR MERAH,,ASTRA OTOPART,0,46610,59000,50200,53500,54500,,,
18813,88120-KVB-930ABM,SPION AHM VARIO MERAH KN,,,0,37920,48000,40800,43500,44500,,,
18812,88120-KVB-930FMB,SPION AHM VARIO KIRI HITAM,,,0,45820,58000,49300,52500,53500,,,
18810,88120-KVB-930JGM,SPION AHM VARIO HIJAU KR,,,0,40290,51000,43400,46000,47000,,,
18815,88120-KVB-930PFW,SPION AHM VARIO PUTIH KR,,,0,37920,48000,40800,43500,44500,,,
18817,88120-KVB-930SSM,SPION AHM VARIO SILVER KR,,,0,37920,48000,40800,43500,44500,,,
18814,88120-KVB-930WRD,SPION AHM VARIO MERAH KR,,,0,41080,52000,44200,47000,48000,,,
18796,88120-KVR-601,SPION AHM SUPRA 125/REVO N KIRI HITAM,,,0,46610,59000,51000,53500,54500,,,
18762,88120-KVR-960,SPION AHM REVO KR,,,0,29230,37000,31500,33500,34500,,,
18743,88120-KVY-700,SPION AHM BEAT NEW KR,,,0,26070,33000,28100,30000,30500,,,
18741,88120-KVY-960,SPION AHM BEAT LM KR,,,0,30020,38000,32300,34500,35000,,,
18745,88120-KWC-900,SPION AHM CS1 KR,,,0,30020,38000,32300,34500,35000,,,
18760,88120-KWW-A00,SPION AHM REVO AT KR,,,0,35600,45000,38250,40500,41500,,,
18757,88120-KWW-A40,SPION AHM REVO 110 NEW KR,,,0,28440,36000,30600,32500,33500,,,
18780,88120-KZL-A00,SPION AHM SPACY FI KIRI,,,0,39500,50000,42500,45000,46000,,,
18818,88120-KZR-600,SPION AHM VARIO125 KR,,,0,33970,43000,36600,39000,40000,,,
18738,88210-K1A-N01,SPION AHM BEAT LED KANAN,,,0,39105,49500,42100,44550,46000,,,
18805,88210-K59-A70,SPION AHM VARIO 150 NEW KANAN,,,0,39895,50500,43000,45500,46500,,,
18755,88210-K97-N01,SPION AHM PCX KANAN,,,0,49375,62500,53150,56500,57500,,,
18765,88211-K93-N00ZA,SPION AHM SCOOPY FI LED KANAN KIRI CREM,,,0,52930,67000,57000,60500,62000,,,
18764,88211-K93-N00ZB,SPION AHM SCOOPY FI LED KANAN KIRI BROWN,,,0,48190,61000,51900,55000,56500,,,
18769,88211-K93-N00ZC,SPION AHM SCOOPY FI LED KANAN KIRI MERAH,,,0,58855,74500,63400,67500,69000,,,
18772,88211-K93-N00ZD,SPION AHM SCOOPY FI LED KANAN KIRI PUTIH ROSE WHITE,,,0,54905,69500,59100,63000,64000,,,
18766,88211-K93-N00ZE,SPION AHM SCOOPY FI LED KANAN KIRI HITAM,,,0,44240,56000,48200,50500,52000,,,
18777,88211-k93-N00ZF,SPION AHM SCOPY FI LED KIRIKN  MERAH DOFF,,,0,55695,70500,60650,63500,65000,,,
18771,88211-K93-N00ZG,SPION AHM SCOOPY FI LED KANAN KIRI PUTIH,,,0,51350,65000,55500,58500,60000,,,
18770,88211-K93-N00ZJ,SPION AHM SCOOPY FI LED KANAN KIRI MERAH ZJ,,,0,62015,78500,67000,71000,72500,,,
18768,88211-K93-N00ZK,SPION AHM SCOOPY FI LED KANAN KIRI KREM,,,0,59645,75500,64200,68000,69500,,,
18763,88211-K93-N00ZL,SPION AHM SCOOPY FI LED KANAN KIRI BIRU,,,0,56485,71500,61500,64500,66000,,,
18767,88211-K93-N00ZM,SPION AHM SCOOPY FI LED KANAN KIRI HITAM DOFF,,,0,56485,71500,60800,64500,66000,,,
18773,88211-K93-N00ZN,SPION AHM SCOOPY FI LED KANAN KIRI SILVER,,,0,58855,74500,63400,67500,69000,,,
18739,88220-K1A-N01,SPION AHM BEAT LED KIRI,,,0,39105,49500,42100,44550,46000,,,
18736,88220-K25-900,SPION AHM BEAT FI KIRI,,,0,27255,34500,29500,31500,32000,,,
18806,88220-K59-A70,SPION AHM VARIO 150 NEW KIRI,,,0,39895,50500,43000,45500,46500,,,
18756,88220-K97-N01,SPION AHM PCX KIRI,,,0,48585,61500,52300,55500,57000,,,
18803,88220-KZR-600,SPION AHM VARIO 125 KIRI,,,0,35945,45500,38700,41000,42000,,,
4510,888DDKGR-RC,DUDUKAN GIR BLK RC/SMASH/SHO 888 TK2-C,,,0,33600,57500,37000,39000,40500,,,
16515,888PLSRS-AST,PULSER SPUL ASTREA DOUBLE 888,,,0,12500,22500,13750,14500,15000,,,
12818,899-30035000-7190,"OLI IDEMITSU 2T 0,7L 24 IDEMITSU",,46700/44800,24,58650,68000,60500,60700,61000,,,
12819,899-30095036-7190,"OLI IDEMITSU 4T 0,8L 24 IDEMITSU",,,0,41000,48500,42500,42750,43000,,,
12820,899-30095036-7240,OLI IDEMITSU 4T 1L 24 IDEMITSU,,,0,50000,56000,52000,52500,53000,,,
13046,9000B10WMBN100,OLI SGO ECCSTAR MATIK 1L 24 SUZUKI,,,9,51028,59000,52600,52900,53500,,,
10148,9017905849,KARET VISOR VIXION NEW YAMAHA,,,0,8690,11000,9500,10000,11000,,,
17111,90201220T0,RING COMSTIR YAMAHA SCORPIO TK1L9,,,0,64385,81500,69500,73500,75000,,,
14526,9050120568,PER KOPLING RX KING YAMAHA,,BERLIAN JAYA,0,23700,30000,25500,27000,28000,,,
13080,90793AJ201,OLI YAMALUBE 2T YAMAHA,,48840,0,54810,63500,58100,58550,59000,,,
13081,90793aj403,"OLI YAMALUBE GOLD 0,8L YAMAHA 24",,52800,0,58290,66000,60100,60400,61000,,,
13087,90793aj423,OLI YAMALUBE SUPER SPORT 1L YAMAHA 12,,85140,11,95700,108500,98600,98900,99500,,,
13083,90793aj446,"OLI YAMALUBE POWER MATIK 0,8L YAMAHA 24",,51920,-2,58290,66000,60100,60350,61000,,,
13082,90793aj451,"OLI YAMALUBE MATIK 0,8L YAMAHA 24",,47300,142,53940,61000,55600,55800,56500,,,
13084,90793AJ455,"OLI YAMALUBE SILVER 0,8L YAMAHA 24",,47300,259,53940,61000,55600,55800,56500,,,
13086,90793aj458,OLI YAMALUBE SUPER MATIK 1L YAMAHA 12,,71380,8,81780,92500,84300,84500,85000,,,
13085,90793AJ464,OLI YAMALUBE SPORT 1L YAMAHA 24,,57960,13,67860,77000,69900,70200,70500,,,
13,90793aj801,AIR RADIATOR YAMALUBE YAMAHA 900ml B,,31540,0,33000,38500,35100,34500,35000,,,
13067,90793aj82100,OLI SOK YAMALUBE 150ml,,16668,0,19575,24500,21800,22200,23000,,,
5175,90793AJ838,GREASE CVT SET YAMAHA,,BERLIAN JAYA,6,15010,19000,16500,17500,18000,,,
5174,90793AJ839,GREASE CVT KECIL YAMAHA,,HARPINDO,50,8690,11000,9500,10000,11000,,,
12814,90793aj841,OLI GIR YAMALUBE BESAR 140ml YAMAHA 48,,17400,37,18270,23000,20100,20600,21500,,,
12815,90793AJ842,OLI GIR YAMALUBE KECIL 100ml YAMAHA 48,,13920,27,14790,18500,16500,17000,17500,,,
13088,90793AJ911,OLI YAMALUBE TURBO MATIK 1L,,86000,0,95700,108500,98600,98900,99500,,,
2178,90793-AY803,CARBON CLEANER YAMHA 1X75 ML,,,0,29000,39500,31900,33500,35000,,,
5173,90793-CVTPSG-IP,GREASE CVT INDOPART,,,0,6333,9500,8080,8550,9000,,,
12780,90798C0271,"OLI ENEOS NXP1 0,8L",,,0,46610,59000,50500,53500,54500,,,
11895,91001-K1A-N01,LAKER AHM BANDUL GENIO,,,2,32943,41700,35500,37550,38500,,,
11897,91001-KCN-003,LAKER AHM SC06B42/28BCS15 BANDUL NEOT/MPRO,,,0,204610,259000,220150,233500,238500,,,
11896,91001-KPP-901,LAKER AHM CBR LED 6207 BANDUL,,,0,66992,84800,72100,76500,78500,,,
11881,91001-KVB-930,LAKER AHM 6205 BB1-4710 BANDUL VARIO KC,,,0,48980,62000,52700,56000,57500,,,
11892,91001-KWW-A01,LAKER AHM 6322,,,2,70073,88700,75400,80000,82000,,,
11882,91001-KZL-A01,LAKER AHM 6205 Z BEAT FI BANDUL KC,,,4,43608,55200,47000,50000,51000,,,
11883,91001-KZR-600,LAKER AHM 6206 BANDUL  VARIO 125 KC,,,2,73075,92500,78700,83500,85500,,,
11868,91002-K44-V01,LAKER AHM 6007 BANDUL,,,0,47400,60000,51000,54000,55500,,,
12056,91002-KFG-003,LECES CVT AHM PCX 160,,,0,43335,53500,46500,49000,50000,,,
11885,91002-KVB-930,LAKER AHM 6207 BANDUL VARIO/125 BS,,,0,60119,76100,65000,68500,70500,,,
11870,91002-KVY-901,LAKER AHM 6007 BEAT/FI BANDUL BS,,,0,46215,58500,49800,53000,54000,,,
11899,91002-KWN-901,LAKER AHM VARIO 125 IMPORT B BANDUL,,,0,278080,352000,299200,316800,324000,,,
11884,91002-KYE-901,LAKER AHM 6207,,,0,65096,82400,70050,74500,75500,,,
11869,91002-KZL-A01,LAKER AHM 6007 BANDUL BEAT,,,4,52930,67000,57000,60500,62000,,,
11898,91002-KZR-602,LAKER AHM VARIO 125 BS 6207 BANDUL,,,0,101199,128100,109000,115500,118000,,,
11879,91003-K50-T01,LAKER AHM 6204 VARIO AS PULLY,,,0,30099,38100,32400,34500,35500,,,
11877,91003-KZR-602,LAKER AHM 6204 IMPORT,,,0,43134,54600,46500,49500,50500,,,
11874,91004-KZR-601,LAKER AHM 6202 IMPORT,,,0,39500,50000,42500,45000,46000,,,
11867,91005-KVB-N50,LAKER AHM 6002 CVT,,,-2,31205,39500,33600,35550,36500,,,
11866,91006-KVB-902,LAKER AHM 6002,,,0,23463,29700,25300,27000,27500,,,
11894,91007-KWB-601,LAKER AHM 6904,,,0,31284,39600,33700,36000,36500,,,
11862,91009-K44-V01,LAKER AHM 60/22,,,0,37762,47800,40650,43100,44000,,,
11871,91009-K50-T01,LAKER AHM 6022 RODA,,,3,41396,52400,44550,47500,48500,,,
11863,91009-KVB-903,LAKER AHM 60/22 RODA BLK VARIO,,,0,37604,47600,42500,43000,44000,,,
11893,91009-KVY-961,LAKER AHM 6902 PULLY,,,0,25280,32000,27200,29000,29500,,,
11880,91009-KWN-902,LAKER AHM 6205 BANDUL  BEAT FI KC,,,1,22910,29000,24650,26500,27000,,,
12057,91109-GGC-G01,LECES CVT AHM PCXVARIO 125,,,0,28350,35000,30100,32000,32550,,,
12058,91109-K2S-N01,LECES CVT AHM VARIO 160,,,10,20540,26000,22500,23500,24000,,,
12055,91109-KVY-901,LECES CVT AHM BEAT,,NUSANTARA SAKTI,0,39285,48500,42000,44500,45500,,,
12062,91109-kvy-902,LECES CVT IMPORT AHM,,,0,52000,65000,56000,58500,60000,,,
18575,91255-KGH-901,SIL SHOK DPN AHM GRAND/SONIC ONLY,,,0,13825,17500,15000,16000,16500,,,
17685,9-154-CR-IP,RUJI IP 154 CROM,,,0,54390,73500,62500,66250,68000,,,
17688,9-159-CR-IP,RUJI IP 159 CROM,,,0,54390,73500,62500,66250,68000,,,
11990,92045-0148,LAKER KAWASAKI 6205,,,0,152150,197000,170500,179000,179000,,,
11992,92045-0771,LAKER KAWASAKI 6205 NINJA,,,0,92650,120000,103500,109000,109000,,,
11994,92045-0895,LAKER KAWASAKI 6305,,,0,155550,199000,174000,183000,183000,,,
11995,92045-1243,LAKER KAWASAKI 6322 BANDUL,,,0,109000,141000,122000,128000,128000,,,
11993,92045-1356,LAKER KAWASAKI 629 SUPER KIT NINJAKLX,,,0,78200,101500,87500,92000,92000,,,
11988,92045-1365,LAKER KAWASAKI 6005,,,0,149600,194000,167500,176000,176000,,,
11989,92045-1366,LAKER KAWASAKI 6007,,,0,233750,302500,261500,275000,275000,,,
3548,92047-011,COMSTIR KAWASAKI KAZE ONLY B TK1L1A10,,,0,42500,55000,47500,50000,50000,,,
3553,92047-012,COMSTIR KAWASAKI NINJA ONLY TK1L1A10,,,0,58650,76000,65600,69000,69000,,,
3527,92047-0120-CAG-IP,COMSTIR IP NINJA RR TK2-B-2-8,,,0,44250,59000,50250,53250,55000,,,
3547,92048-006,COMSTIR KAWASAKI KAZE ONLY A TK1L1A10,,,0,42500,55000,47500,50000,50000,,,
3526,92048-1090-IP,COMSTIR IP KAZE R TK2-B-2-8,,,0,38880,54000,45900,48600,50000,,,
3549,92048-1096,COMSTIR KAWASAKI KAZE ONLY D TK1L1A10,,,0,62050,80500,69500,73000,73000,,,
18588,92049-0003,SIL SHOK DPN KAWASAKI ATHLETE,,,0,20400,26500,23000,24000,24000,,,
18589,92049-0148,SIL SHOK DPN KAWASAKI DTRACKER,,,0,139400,180500,156000,164000,164000,,,
18597,92049-0740,SIL SHOK DPN KAWASAKI NINJA RR,,,0,65500,85000,69500,77000,77000,,,
18592,92049-0786,SIL SHOK DPN KAWASAKI KLX 150BF,,,0,116450,151000,130500,137000,137000,,,
